,date,ric,nat,pl,em,ml,rie,g75µ,g45µ,sba,r1_iram1622,r2_iram1622,r3_iram1622,r7_iram1622,r28_iram1622,r91_iram1622,pf,so3,mgo,sio2,fe2o3,caot,al2o3,na2o,k2o
597,2020-04-15,7720ST,AC,3,LML,3,7720ST,0.18,1.65,410.0,19.6,31.2,,,57.6,,1.84,2.92,0.78,20.6,4.68,62.61,3.83,0.04,0.97
598,2020-04-16,7726ST,AC,2,LML,2,7726ST,0.29,1.64,414.0,18.7,,,46.6,58.9,,1.91,2.87,0.79,20.84,4.56,62.88,3.88,0.04,0.94
599,2020-04-16,7727ST,AC,3,LML,3,7727ST,0.2,1.58,426.0,19.8,,,,58.8,,1.74,2.92,0.79,21.26,4.72,62.09,4.06,0.06,0.97
600,2020-04-17,7752ST,AC,2,LML,2,7752ST,0.5,2.0,407.0,,33.5,,48.8,59.1,,1.77,2.91,0.84,20.66,4.47,62.42,3.98,0.1,0.89
601,2020-04-17,7757ST,AC,3,LML,3,7757ST,0.3,1.59,410.0,,33.0,,,61.7,,1.86,2.87,0.84,20.41,4.47,62.47,3.89,0.1,0.9
602,2020-04-19,7758ST,AC,2,LML,2,7758ST,0.32,1.87,399.0,,31.0,,48.8,62.8,,2.09,2.95,0.79,20.67,4.08,63.05,3.89,0.04,0.96
603,2020-04-19,7759ST,AC,3,LML,3,7759ST,0.0,1.9,401.0,20.4,32.4,,,57.9,,1.94,2.89,0.8,20.49,4.17,63.0,3.85,0.04,0.96
604,2020-04-20,7762ST,AC,2,LML,2,7762ST,0.07,1.48,399.0,21.0,33.6,40.5,49.3,58.6,,1.86,0.96,2.93,20.76,0.8,63.34,3.88,,0.04
605,2020-04-20,7765ST,AC,3,LML,3,7765ST,0.19,1.9,394.0,20.1,,,,57.5,,2.01,2.78,0.79,20.72,3.89,63.06,3.98,0.04,1.0
606,2020-04-21,7768ST,AC,2,LML,2,7768ST,0.28,2.0,391.0,,34.3,,48.5,57.5,,1.93,2.8,0.79,20.83,3.94,63.15,3.91,0.04,0.99
607,2020-04-21,7769ST,AC,3,LML,3,7769ST,0.12,1.5,396.0,20.9,32.1,,,56.1,,1.77,2.8,0.8,20.9,4.14,63.25,3.87,0.05,0.92
608,2020-04-22,7777ST,AC,2,LML,2,7777ST,0.07,1.69,393.0,,31.4,,47.1,57.6,,1.76,2.75,0.79,20.74,4.16,63.31,3.85,0.04,0.9
609,2020-04-22,7772ST,AC,3,LML,3,7772ST,0.07,1.52,398.0,21.8,32.9,,,58.4,,1.91,2.83,0.8,20.95,3.89,63.28,3.93,0.04,1.01
610,2020-04-23,7779ST,AC,2,LML,2,7779ST,0.6,2.57,372.0,18.6,,,47.1,60.2,,2.36,2.71,0.78,20.24,3.9,63.03,3.84,0.03,0.95
611,2020-04-23,7780ST,AC,3,LML,3,7780ST,0.14,2.42,383.0,18.2,,,,59.4,,2.48,2.85,0.84,19.96,3.89,62.75,3.87,0.1,1.48
612,2020-04-24,7785ST,AC,2,LML,2,7785ST,0.22,2.31,395.0,,32.8,,46.2,60.2,,2.26,2.94,0.79,20.58,3.82,63.35,3.94,0.04,0.99
613,2020-04-24,7786ST,AC,3,LML,3,7786ST,0.33,2.03,377.0,,36.4,,,60.4,,1.9,2.86,0.8,20.83,3.96,63.42,3.93,0.04,0.96
614,2020-04-26,7792ST,AC,2,LML,2,7792ST,0.24,1.78,385.0,,32.2,,47.5,60.2,,2.13,2.91,0.8,20.77,3.95,63.22,4.03,0.04,0.97
615,2020-04-26,7797ST,AC,3,LML,3,7797ST,0.18,2.01,379.0,22.0,33.9,,,60.4,,1.88,2.8,0.81,20.95,3.77,63.37,4.06,0.04,0.97
616,2020-04-27,7798ST,AC,2,LML,2,7798ST,0.32,1.83,395.0,22.3,33.5,40.1,48.2,60.4,,2.1,2.76,0.78,20.68,3.97,63.16,3.95,0.04,0.94
617,2020-04-27,7799ST,AC,3,LML,3,7799ST,0.14,2.1,374.0,22.1,33.5,,,59.4,,1.95,2.81,0.78,20.58,3.94,62.92,3.97,0.04,0.95
618,2020-04-27,7207ST,AC,3,LML,3,7207ST,0.0,1.53,402.0,18.9,31.8,,,60.6,,1.83,2.81,0.78,20.92,4.2,63.0,3.98,0.04,0.94
619,2020-04-30,7207ST,AC,2,LML,2,7207ST,0.3,1.8,386.0,15.5,,,46.7,57.4,,2.05,2.95,0.78,20.82,3.95,63.16,4.01,0.04,0.96
620,2020-04-30,7208ST,AC,3,LML,3,7208ST,0.2,1.6,390.0,19.5,,,,57.4,,2.03,2.94,0.82,21.15,4.17,62.93,4.11,0.05,0.99
621,2020-05-14,7270ST,AC,2,LML,2,7270ST,0.2,2.29,409.0,18.0,,,48.7,62.1,,2.35,2.87,0.7,20.45,5.0,63.17,3.56,0.04,0.86
622,2020-05-14,7271ST,AC,3,LML,3,7271ST,0.15,1.33,469.0,21.3,,,,61.7,,3.7,2.88,0.66,19.89,4.61,63.06,3.44,0.03,0.79
623,2020-05-15,7275ST,AC,2,LML,2,7275ST,0.24,2.35,405.0,,31.2,,,59.5,,1.98,3.05,0.73,20.48,4.89,63.32,3.65,0.04,0.87
624,2020-05-15,7276ST,AC,3,LML,3,7276ST,0.2,1.8,412.0,,31.9,,,59.7,,2.69,2.94,0.68,20.58,4.8,63.36,3.5,0.03,0.75
625,2020-05-17,7282ST,AC,2,LML,2,7282ST,0.42,2.65,399.0,,32.3,,47.8,58.7,,1.92,2.9,0.71,20.43,4.59,63.28,3.68,0.05,0.87
626,2020-05-17,7287ST,AC,3,LML,3,7287ST,0.21,2.1,397.0,20.5,31.0,,,57.1,,2.03,2.83,0.68,20.6,4.69,63.29,3.54,0.04,0.83
627,2020-05-18,7287ST,AC,2,LML,2,7287ST,0.15,1.6,393.0,21.0,34.6,41.8,48.1,60.8,,1.73,2.9,0.64,20.67,4.31,63.75,3.75,0.04,0.84
628,2020-05-18,7288ST,AC,3,LML,3,7288ST,0.0,2.0,400.0,20.8,35.0,,,60.2,,1.68,2.93,0.72,20.62,4.46,63.56,3.69,0.04,0.82
629,2020-05-19,7297ST,AC,3,LML,3,7297ST,0.33,2.78,397.0,22.3,32.7,,,58.2,,2.21,3.01,0.61,20.56,4.25,63.56,3.81,0.04,0.8
630,2020-05-20,7292ST,AC,2,LML,2,7292ST,0.0,1.88,391.0,,33.8,,47.3,58.8,,1.76,2.85,0.65,20.75,4.29,63.82,3.85,0.04,0.8
631,2020-05-20,7500ST,AC,2,LML,2,7500ST,0.07,1.93,401.0,,34.5,,48.6,59.5,,1.69,2.75,0.67,20.59,4.38,63.71,3.81,0.04,0.81
632,2020-05-20,7501ST,AC,3,LML,3,7501ST,0.07,2.32,393.0,20.3,35.0,,,60.5,,1.71,2.9,0.6,20.71,4.14,63.85,3.95,0.04,0.79
633,2020-05-21,7508ST,AC,2,LML,2,7508ST,0.3,2.13,389.0,20.4,,,47.9,60.6,,1.87,3.06,0.59,20.57,4.13,63.81,3.89,0.04,0.82
634,2020-05-21,7509ST,AC,3,LML,3,7509ST,0.52,2.23,394.0,20.3,,,,58.8,,1.93,3.02,0.58,20.47,4.2,63.76,3.82,0.04,0.79
635,2020-05-22,7512ST,AC,2,LML,2,7512ST,0.0,2.05,395.0,,32.5,,48.4,59.6,,1.69,2.94,0.61,20.64,4.18,63.74,3.87,0.04,0.8
636,2020-05-22,7517ST,AC,3,LML,3,7517ST,0.16,1.59,405.0,,33.3,,,61.2,,1.88,3.03,0.59,20.64,4.21,63.69,3.9,0.04,0.8
637,2020-05-24,7518ST,AC,2,LML,2,7518ST,0.23,1.9,390.0,,32.7,,49.0,60.6,,1.96,3.01,0.6,20.85,4.05,63.54,3.99,0.04,0.71
638,2020-05-24,7519ST,AC,3,LML,3,7519ST,0.18,2.1,391.0,19.9,33.4,,,61.1,,2.02,2.97,0.58,20.49,4.15,63.72,3.87,0.04,0.77
639,2020-05-25,7522ST,AC,2,LML,2,7522ST,0.31,2.3,387.0,23.6,34.0,40.4,48.2,62.6,,1.97,2.91,0.64,20.82,3.87,63.5,4.1,0.04,0.78
640,2020-05-25,7525ST,AC,3,LML,3,7525ST,0.24,2.1,390.0,21.5,32.6,,,61.6,,1.87,2.87,0.62,20.79,3.97,63.59,4.02,0.04,0.75
641,2020-05-26,7570ST,AC,2,LML,2,7570ST,0.42,1.8,392.0,,30.9,,48.1,59.8,,2.24,2.84,0.84,20.42,3.95,63.51,4.02,0.1,0.55
642,2020-05-27,7576ST,AC,2,LML,2,7576ST,0.14,2.2,387.0,,32.8,,47.3,59.9,,2.18,3.06,0.65,20.66,3.86,63.23,4.1,0.04,0.79
643,2020-05-28,7521ST,AC,2,LML,2,7521ST,0.07,1.0,366.0,20.7,,,48.0,62.5,,2.01,2.87,0.65,20.84,3.94,63.54,4.12,0.04,0.79
644,2020-05-28,7522ST,AC,3,LML,3,7522ST,0.02,2.1,365.0,20.8,,,,59.7,,2.14,2.96,0.65,20.44,3.84,63.18,4.06,0.04,0.79
645,2020-05-29,7526ST,AC,2,LML,2,7526ST,0.2,6.0,350.0,,29.0,,46.6,58.8,,2.3,2.75,0.64,20.39,4.02,63.29,4.09,0.04,0.8
646,2020-05-29,7527ST,AC,3,LML,3,7527ST,0.18,2.0,377.0,,34.1,,,61.8,,2.07,2.83,0.62,20.55,4.13,63.54,4.03,0.04,0.78
647,2020-05-31,7529ST,AC,2,LML,2,7529ST,,,,,34.1,,53.3,60.7,,1.86,2.98,0.61,20.21,4.15,63.28,4.0,0.04,0.84
648,2020-05-31,7550ST,AC,3,LML,3,7550ST,0.21,2.16,384.0,21.1,35.1,,,64.3,,2.11,2.98,0.6,20.42,4.17,63.65,4.03,0.03,0.79
649,2020-06-01,7588ST,AC,2,LML,2,7588ST,,2.2,384.0,20.4,32.9,40.8,49.8,60.6,,2.03,2.81,0.84,20.11,4.13,63.23,4.04,0.03,0.79
650,2020-06-01,7589ST,AC,3,LML,3,7589ST,0.26,2.2,384.0,18.6,31.7,,,59.6,,1.98,2.84,0.84,20.1,4.11,63.25,4.02,0.04,0.77
651,2020-06-02,7658ST,AC,2,LML,2,7658ST,,2.3,384.0,,33.1,,50.9,59.4,,1.78,2.83,0.84,20.14,4.01,62.78,4.06,0.04,0.79
652,2020-06-02,7659ST,AC,3,LML,3,7659ST,0.32,3.0,430.0,18.9,31.9,,,59.9,,3.04,2.81,0.84,20.04,4.13,63.19,3.89,0.03,0.8
653,2020-06-03,7667ST,AC,2,LML,2,7667ST,,,,,32.2,,50.4,59.6,,,,,,,,,,
654,2020-06-04,7672ST,AC,2,LML,2,7672ST,0.11,2.29,442.0,18.8,,,47.9,58.8,,2.44,2.97,0.68,20.05,4.37,63.34,3.72,0.04,0.84
655,2020-06-04,7677ST,AC,3,LML,3,7677ST,0.11,1.9,454.0,15.0,,,,54.9,,3.01,2.97,0.68,20.14,4.26,63.2,3.79,0.03,0.84
656,2020-06-05,7678ST,AC,2,LML,2,7678ST,0.07,2.2,422.0,,32.8,,46.9,57.7,,2.94,2.94,0.84,19.88,4.37,62.82,3.79,0.1,0.84
657,2020-06-05,7679ST,AC,3,LML,3,7679ST,0.02,2.3,409.0,,30.4,,,54.9,,3.7,2.89,0.84,19.84,4.37,62.73,3.75,0.1,0.84
658,2020-06-07,7685ST,AC,2,LML,2,7685ST,0.4,2.8,435.0,,33.8,,50.1,57.2,,2.8,3.0,0.73,19.94,4.48,62.84,3.57,0.04,0.88
659,2020-06-07,7686ST,AC,3,LML,3,7686ST,0.35,2.4,425.0,21.4,33.8,,,56.9,,2.93,2.93,0.72,20.0,4.44,62.96,3.62,0.04,0.87
660,2020-06-08,7691ST,AC,2,LML,2,7691ST,0.22,1.7,429.0,20.1,32.7,40.7,48.0,57.4,,3.33,2.97,0.72,20.05,4.41,63.15,3.61,0.03,0.86
661,2020-06-08,7692ST,AC,3,LML,3,7692ST,0.16,2.1,411.0,20.2,33.6,,,58.5,,2.8,2.97,0.73,20.2,4.35,63.1,3.68,0.04,0.87
662,2020-06-09,7696ST,AC,2,LML,2,7696ST,0.07,1.9,413.0,,32.9,,48.4,57.5,,2.78,2.99,0.71,20.08,4.25,63.09,3.69,0.04,0.89
663,2020-06-09,7697ST,AC,3,LML,3,7697ST,0.01,1.7,416.0,19.8,33.4,,,59.8,,3.18,2.98,0.71,19.9,4.3,62.92,3.86,0.04,0.87
664,2020-06-10,7702ST,AC,2,LML,2,7702ST,0.15,1.8,397.0,,32.2,,47.9,58.1,,2.75,2.93,0.76,20.21,4.35,62.97,3.57,0.04,0.89
665,2020-06-10,7707ST,AC,3,LML,3,7707ST,0.14,1.6,408.0,18.6,32.7,,,58.7,,2.5,3.02,0.73,19.95,4.25,62.8,3.61,0.04,0.91
666,2020-06-11,7708ST,AC,2,LML,2,7708ST,0.07,3.0,402.0,17.4,,,47.5,55.8,,2.78,2.83,0.84,19.96,4.39,62.2,3.62,0.1,0.81
667,2020-06-11,7709ST,AC,3,LML,3,7709ST,0.18,2.0,397.0,18.9,,,,60.4,,2.37,2.79,0.84,19.96,4.3,62.3,3.68,0.1,0.56
668,2020-06-12,7712ST,AC,2,LML,2,7712ST,0.27,2.4,406.0,,30.5,,48.5,59.3,,2.66,3.09,0.77,19.96,4.58,61.88,3.32,0.04,0.85
669,2020-06-12,7715ST,AC,3,LML,3,7715ST,0.16,1.3,396.0,,30.9,,,59.8,,2.25,3.05,0.84,19.97,4.39,62.87,3.69,0.1,0.83
670,2020-06-14,7717ST,AC,2,LML,2,7717ST,0.08,1.8,396.0,,29.0,,46.8,60.1,,2.61,3.04,0.79,19.83,4.52,61.86,3.36,0.04,0.91
671,2020-06-14,7718ST,AC,3,LML,3,7718ST,,1.84,385.0,14.5,29.5,,,59.3,,2.56,3.0,0.84,19.88,4.44,62.38,3.72,0.1,0.88
672,2020-06-15,7721ST,AC,2,LML,2,7721ST,0.02,1.9,376.0,19.0,33.4,40.5,51.2,60.0,,2.56,2.92,0.89,19.91,4.49,62.14,3.31,0.04,0.88
673,2020-06-15,7722ST,AC,3,LML,3,7722ST,0.03,1.8,400.0,17.3,31.3,,,57.9,,2.7,2.92,0.84,19.91,4.31,62.25,3.66,0.1,0.88
674,2020-06-16,7726ST,AC,2,LML,2,7726ST,0.08,2.0,408.0,,31.0,,48.0,59.9,,2.46,2.89,0.84,20.01,4.36,62.1,3.64,0.1,0.85
675,2020-06-16,7727ST,AC,3,LML,3,7727ST,0.08,1.7,392.0,17.8,32.0,,,59.9,,3.14,2.77,0.81,19.77,4.29,62.61,3.54,0.1,0.84
676,2020-06-17,7777ST,AC,2,LML,2,7777ST,0.36,2.2,388.0,,31.1,,50.6,59.0,,2.08,2.86,0.84,20.17,4.44,62.19,3.56,0.1,0.81
677,2020-06-17,7772ST,AC,3,LML,3,7772ST,0.19,2.2,393.0,16.5,28.3,,,56.8,,2.14,2.85,0.84,19.61,4.32,62.24,3.48,0.1,0.8
678,2020-06-18,7779ST,AC,2,LML,2,7779ST,0.33,1.7,412.0,14.8,,,46.8,59.5,,2.27,2.96,0.84,19.97,4.31,62.22,3.68,0.1,2.76
679,2020-06-19,7722ST,AC,2,LML,2,7722ST,0.38,2.0,403.0,,28.7,,46.5,59.0,,2.27,2.91,0.76,19.9,4.3,62.08,3.49,0.04,0.92
680,2020-06-19,7725ST,AC,3,LML,3,7725ST,0.0,1.9,416.0,,30.8,,,59.4,,3.02,2.83,0.84,19.86,4.3,62.12,3.58,0.1,0.8
681,2020-06-21,7750ST,AC,2,LML,2,7750ST,0.09,1.6,412.0,,31.1,,49.4,61.5,,2.91,3.27,0.76,19.56,4.15,61.17,3.66,0.05,0.73
682,2020-06-21,7751ST,AC,3,LML,3,7751ST,0.1,2.6,412.0,20.2,32.3,,,58.5,,3.67,3.21,0.78,20.44,4.27,62.87,3.69,0.05,0.68
683,2020-06-22,7755ST,AC,2,LML,2,7755ST,0.39,2.25,417.0,20.0,33.0,39.0,48.1,58.8,,3.03,2.93,0.84,19.3,4.21,62.38,3.72,0.1,1.02
684,2020-06-22,7756ST,AC,3,LML,3,7756ST,0.39,1.4,416.0,17.7,31.4,,,57.6,,3.1,2.97,0.84,19.75,4.35,63.08,3.63,0.1,0.91
685,2020-06-23,7759ST,AC,3,LML,3,7759ST,0.07,1.67,406.0,18.0,31.0,,,59.4,,3.47,2.73,0.84,19.15,4.14,62.24,3.72,0.1,1.07
686,2020-06-24,7766ST,AC,3,LML,3,7766ST,0.29,2.3,403.0,19.2,33.3,,,59.3,,3.48,2.9,0.67,20.58,4.08,64.71,3.76,0.1,0.72
687,2020-06-25,7770ST,AC,2,LML,2,7770ST,2.1,3.29,410.0,18.4,,,48.7,57.4,,3.65,2.97,0.84,19.28,4.1,62.31,3.72,0.1,1.07
688,2020-06-25,7771ST,AC,3,LML,3,7771ST,0.07,1.92,456.0,20.9,,,,60.2,,3.6,3.05,0.84,19.19,4.04,62.21,3.83,0.1,1.21
689,2020-06-26,7776ST,AC,2,LML,2,7776ST,0.28,2.1,410.0,,29.7,,46.9,58.0,,3.39,2.93,0.84,19.28,4.16,62.19,3.63,0.1,1.01
690,2020-06-28,7779ST,AC,2,LML,2,7779ST,0.33,2.6,431.0,,29.1,,45.9,56.1,,3.78,2.82,0.84,19.81,4.13,62.01,3.7,0.1,0.95
691,2020-06-28,7780ST,AC,3,LML,3,7780ST,0.76,5.5,402.0,,,,,,,3.72,2.71,0.84,19.9,4.24,62.25,3.57,0.1,0.82
692,2020-06-29,7785ST,AC,2,LML,2,7785ST,0.07,2.1,427.0,18.7,31.6,37.5,48.7,57.8,,3.64,2.87,0.84,19.89,4.33,63.14,3.64,0.1,0.95
693,2020-06-29,7786ST,AC,3,LML,3,7786ST,0.23,2.2,426.0,19.3,31.5,,,59.0,,3.36,2.87,0.84,19.86,4.26,63.22,3.71,0.1,0.91
694,2020-06-30,7901ST,AC,2,LML,2,7901ST,0.14,2.1,438.0,,33.6,,49.7,58.7,,3.61,2.95,0.84,19.77,4.29,62.73,3.61,0.1,0.93
695,2020-06-30,7902ST,AC,3,LML,3,7902ST,0.23,2.1,417.0,22.2,34.4,,,59.9,,3.57,2.88,0.84,19.69,4.21,62.8,3.62,0.1,0.92
696,2020-07-12,7990ST,AC,2,LML,2,7990ST,0.2,2.4,443.0,,31.8,,50.4,60.6,,3.51,2.95,0.72,18.38,4.15,61.35,3.52,0.05,0.74
697,2020-07-12,7991ST,AC,3,LML,3,7991ST,0.22,2.9,440.0,17.9,32.3,,,58.4,,3.57,2.89,0.74,19.27,4.2,62.38,3.63,0.05,0.72
698,2020-07-13,7995ST,AC,2,LML,2,7995ST,0.07,2.1,456.0,18.3,32.1,38.7,52.2,61.3,,3.7,3.01,0.77,19.94,4.15,62.7,3.72,0.05,0.75
699,2020-07-14,7999ST,AC,2,LML,2,7999ST,,1.8,430.0,,31.5,,52.5,60.6,,3.69,2.89,0.76,19.75,4.14,63.24,3.63,0.03,0.92
700,2020-07-14,8000ST,AC,3,LML,3,8000ST,0.14,1.8,427.0,15.0,30.8,,,59.5,,3.51,2.9,0.75,19.74,4.15,63.27,3.62,0.03,0.9
701,2020-07-15,8005ST,AC,2,LML,2,8005ST,,2.2,457.0,,31.4,,50.6,60.8,,3.51,2.91,0.76,19.78,4.04,63.34,3.66,0.03,0.91
702,2020-07-15,8006ST,AC,3,LML,3,8006ST,0.15,1.9,450.0,18.4,32.3,,,59.9,,3.3,2.95,0.75,19.65,4.13,63.29,3.63,0.03,0.89
703,2020-07-16,8010ST,AC,2,LML,2,8010ST,,2.0,430.0,14.6,,,50.8,58.8,,4.05,2.85,0.84,19.55,3.95,62.83,3.79,0.1,0.7
704,2020-07-16,8011ST,AC,3,LML,3,8011ST,0.09,2.0,441.0,18.4,,,,59.0,,3.78,2.8,0.84,19.54,4.06,62.97,3.8,0.1,0.71
705,2020-07-17,8018ST,AC,2,LML,2,8018ST,0.31,2.3,427.0,,31.6,,52.7,57.4,,3.92,2.9,0.69,19.48,3.98,63.54,3.69,0.03,0.81
706,2020-07-17,8019ST,AC,3,LML,3,8019ST,0.19,2.28,449.0,,33.0,,,60.0,,3.83,3.0,0.71,19.49,4.04,63.54,3.69,0.03,0.84
707,2020-07-19,8022ST,AC,2,LML,2,8022ST,0.09,1.89,424.0,,30.9,,50.1,61.1,,3.88,2.94,0.7,19.53,3.99,63.58,3.78,0.03,0.8
708,2020-07-19,8025ST,AC,3,LML,3,8025ST,0.16,3.58,439.0,16.5,30.1,,,59.3,,4.63,2.82,0.69,19.34,3.98,63.55,3.71,0.03,0.81
709,2020-07-20,8072ST,AC,2,LML,2,8072ST,0.22,2.4,436.0,18.2,30.6,37.2,50.3,61.5,,3.71,2.86,0.64,19.42,4.0,63.77,3.73,0.03,0.76
710,2020-07-20,8075ST,AC,3,LML,3,8075ST,0.26,2.6,441.0,15.7,29.1,,,56.5,,3.89,2.86,0.64,19.42,4.0,63.77,3.73,0.03,0.76
711,2020-07-21,8079ST,AC,2,LML,2,8079ST,0.29,2.33,424.0,,30.7,,51.4,60.5,,3.59,2.96,0.63,19.45,4.09,63.63,3.81,0.03,0.78
712,2020-07-21,8020ST,AC,3,LML,3,8020ST,0.23,2.5,426.0,13.9,28.7,,,57.9,,3.73,2.97,0.64,19.51,4.06,63.7,3.8,0.03,0.78
713,2020-07-22,8026ST,AC,2,LML,2,8026ST,0.06,2.2,428.0,,31.1,,50.5,60.9,,3.77,2.9,0.63,19.39,4.1,63.68,3.76,0.03,0.77
714,2020-07-22,8027ST,AC,3,LML,3,8027ST,0.0,2.1,425.0,16.6,32.0,,,60.0,,3.66,2.84,0.84,19.48,4.1,62.74,3.83,0.1,0.92
715,2020-07-23,8051ST,AC,2,LML,2,8051ST,0.16,2.1,434.0,14.7,,,46.7,58.4,,3.68,0.79,0.65,19.6,4.14,63.73,3.81,,0.03
716,2020-07-23,8052ST,AC,3,LML,3,8052ST,0.39,2.1,441.0,14.5,,,,58.2,,3.53,2.95,0.64,19.52,4.14,63.81,3.79,0.03,0.78
717,2020-07-24,8057ST,AC,2,LML,2,8057ST,0.15,2.0,418.0,,28.3,,48.5,60.8,,3.56,3.05,0.62,19.45,4.29,63.59,3.81,0.03,0.75
718,2020-07-24,8058ST,AC,3,LML,3,8058ST,0.0,2.0,447.0,,28.7,,,57.4,,3.55,2.88,0.64,19.46,4.22,63.73,3.78,0.03,0.75
719,2020-07-25,8067ST,AC,2,LML,2,8067ST,0.24,2.0,427.0,,29.1,,47.9,60.3,,3.37,3.12,0.67,19.4,4.27,62.5,3.82,0.05,0.51
720,2020-07-25,8069ST,AC,3,LML,3,8069ST,0.16,2.0,440.0,16.0,31.1,,,59.9,,3.55,3.11,0.67,19.14,4.19,62.32,3.74,0.05,0.54
721,2020-07-26,8068ST,AC,2,LML,2,8068ST,0.08,1.6,419.0,,30.3,,48.9,56.0,,3.65,3.05,0.67,19.25,4.18,62.37,3.73,0.05,0.54
722,2020-07-26,8070ST,AC,3,LML,3,8070ST,0.08,2.0,429.0,15.0,30.0,,,59.4,,3.9,3.06,0.67,19.32,4.18,62.52,3.75,0.05,0.58
723,2020-07-27,8076ST,AC,2,LML,2,8076ST,0.33,2.4,424.0,16.6,30.4,37.8,52.7,60.4,,3.55,2.99,0.61,19.55,4.14,63.72,3.71,0.03,0.78
724,2020-07-27,8077ST,AC,3,LML,3,8077ST,0.4,2.3,427.0,16.5,32.1,,,59.6,,3.58,3.07,0.62,19.53,4.15,63.65,3.76,0.03,0.79
725,2020-07-28,8087ST,AC,2,LML,2,8087ST,0.16,2.1,426.0,,31.0,,51.2,59.1,,3.31,2.95,0.61,19.68,4.05,63.76,3.75,0.03,0.82
726,2020-07-28,8082ST,AC,3,LML,3,8082ST,0.33,3.1,430.0,15.5,30.7,,,58.3,,3.48,2.94,0.61,19.5,4.13,63.73,3.78,0.03,0.79
727,2020-07-29,8090ST,AC,2,LML,2,8090ST,0.1,1.9,407.0,,31.2,,,59.0,,3.81,2.93,0.62,19.7,4.07,63.64,3.89,0.03,0.83
728,2020-07-29,8091ST,AC,3,LML,3,8091ST,0.21,2.9,418.0,15.4,30.2,,,58.5,,3.8,2.78,0.62,19.64,4.16,63.85,3.8,0.03,0.79
729,2020-07-30,8096ST,AC,2,LML,2,8096ST,0.28,2.3,429.0,16.8,,,51.1,59.3,,3.68,2.92,0.64,19.66,3.99,63.53,3.93,0.03,0.86
730,2020-07-30,8097ST,AC,3,LML,3,8097ST,0.23,2.6,431.0,17.2,,,,60.6,,3.53,2.9,0.62,19.62,4.04,63.41,3.89,0.03,0.81
731,2020-07-31,8102ST,AC,2,LML,2,8102ST,0.13,2.3,421.0,,30.7,,50.1,59.4,,2.42,3.12,0.69,19.5,4.0,65.51,3.96,0.05,0.74
732,2020-07-31,8107ST,AC,3,LML,3,8107ST,0.08,2.4,420.0,,32.1,,,61.9,,3.31,3.15,0.69,19.73,4.02,62.6,3.94,0.05,0.73
733,2020-08-12,8206ST,AC,2,LML,2,8206ST,0.12,1.9,402.0,,30.5,,47.3,59.7,,3.78,3.03,0.7,19.92,3.94,63.06,4.08,0.05,0.87
734,2020-08-12,8207ST,AC,3,LML,3,8207ST,0.2,3.7,412.0,13.9,26.4,,,57.1,,4.1,2.77,0.72,19.61,4.0,62.61,3.93,0.05,0.65
735,2020-08-13,8212ST,AC,2,LML,2,8212ST,0.1,1.6,416.0,18.0,,,49.1,60.2,,3.66,2.87,0.84,19.48,3.93,62.6,4.0,0.1,1.0
736,2020-08-13,8217ST,AC,3,LML,3,8217ST,0.35,2.2,426.0,18.4,,,,59.6,,3.97,2.9,0.84,19.48,3.91,62.53,3.99,0.1,1.0
737,2020-08-14,8217ST,AC,2,LML,2,8217ST,0.19,1.91,432.0,,29.2,,49.4,57.6,,3.57,2.87,0.84,19.5,3.95,62.37,4.01,0.1,0.48
738,2020-08-14,8218ST,AC,3,LML,3,8218ST,0.32,2.92,438.0,,32.8,,,61.3,,3.76,2.81,0.84,19.46,3.99,62.59,3.95,0.1,0.73
739,2020-08-16,8229ST,AC,2,LML,2,8229ST,0.09,2.24,421.0,,30.5,,51.0,61.4,,3.37,2.81,0.84,19.44,4.06,62.36,3.86,0.1,0.77
740,2020-08-16,8270ST,AC,3,LML,3,8270ST,0.12,2.8,428.0,15.0,28.6,,,60.2,,3.78,3.02,0.67,19.73,4.01,63.49,3.98,0.03,0.89
741,2020-08-17,8272ST,AC,2,LML,2,8272ST,0.11,1.83,444.0,17.5,32.7,39.5,50.4,61.1,,3.25,2.95,0.7,19.84,4.05,63.19,3.84,0.03,0.86
742,2020-08-18,8275ST,AC,3,LML,3,8275ST,0.16,2.15,431.0,15.8,29.9,,,58.0,,3.55,3.07,0.7,19.87,4.06,63.26,3.82,0.03,0.86
743,2020-08-18,8221ST,AC,2,LML,2,8221ST,0.26,2.48,437.0,,30.0,,51.5,61.6,,3.42,2.97,0.67,19.86,3.89,63.51,3.91,0.03,0.84
744,2020-08-18,8222ST,AC,3,LML,3,8222ST,0.26,2.35,441.0,15.2,30.5,,,59.8,,3.56,3.12,0.67,19.83,3.95,63.43,3.87,0.03,0.87
745,2020-08-19,8267ST,AC,2,LML,2,8267ST,0.31,2.47,432.0,,32.4,,51.6,61.3,,3.45,3.08,0.66,19.71,3.92,63.24,3.88,0.03,0.85
746,2020-08-19,8268ST,AC,3,LML,3,8268ST,0.12,2.0,424.0,16.5,31.1,,,61.1,,3.77,2.95,0.84,19.44,3.99,62.45,3.92,0.1,0.74
747,2020-08-20,8272ST,AC,2,LML,2,8272ST,0.23,2.07,429.0,17.1,,,49.8,61.0,,3.86,2.99,0.65,19.9,3.9,63.41,4.02,0.03,0.79
